res/rcll-3-robots/55/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,14.34,12859,3103,12773,0,,
res/rcll-3-robots/55/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,23,,
res/rcll-3-robots/55/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,12,,
res/rcll-3-robots/55/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,12,,
res/rcll-3-robots/55/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,1.11,1486,330,1437,0,,
res/rcll-3-robots/55/cope__eps_20__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,1.37,1595,479,1596,0,,
res/rcll-3-robots/55/cope__eps_20__disp_true__dispThreshold_0.1.log,,,,,,,20,,
res/rcll-3-robots/55/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,2.04,2465,730,2466,0,,
res/rcll-3-robots/55/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,26.68,17124,4658,16999,0,,
res/rcll-3-robots/55/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,19,,
res/rcll-3-robots/55/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,19,,
res/rcll-3-robots/55/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-3-robots/55/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,62.66,27967,8043,27201,0,,
res/rcll-3-robots/55/cope__eps_500__disp_true__dispThreshold_0.025.log,,,,,,,19,,
res/rcll-3-robots/55/cope__eps_500__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-3-robots/55/cope__eps_500__disp_true__dispThreshold_0.25.log,,,,,,,10,,
res/rcll-3-robots/55/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,2.76,3473,789,3419,0,,
res/rcll-3-robots/55/cope__eps_50__disp_true__dispThreshold_0.025.log,,,,,,,20,,
res/rcll-3-robots/55/cope__eps_50__disp_true__dispThreshold_0.1.log,,,,,,,20,,
res/rcll-3-robots/55/cope__eps_50__disp_true__dispThreshold_0.25.log,,,,,,,20,,
res/rcll-3-robots/56/cope__eps_1000__disp_false.log,,;;;; Problem Unsolvable,174.81,40936,13663,40887,0,,
res/rcll-3-robots/56/cope__eps_1000__disp_true__dispThreshold_0.025.log,,,,,,,19,,
res/rcll-3-robots/56/cope__eps_1000__disp_true__dispThreshold_0.1.log,,,,,,,19,,
res/rcll-3-robots/56/cope__eps_1000__disp_true__dispThreshold_0.25.log,,,,,,,19,,
res/rcll-3-robots/56/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,5.08,6191,1427,6062,0,,
res/rcll-3-robots/56/cope__eps_100__disp_true__dispThreshold_0.025.log,,,,,,,20,,
res/rcll-3-robots/56/cope__eps_100__disp_true__dispThreshold_0.1.log,,,,,,,12,,
res/rcll-3-robots/56/cope__eps_100__disp_true__dispThreshold_0.25.log,,,,,,,30,,
res/rcll-3-robots/56/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.37,781,160,733,0,,
res/rcll-3-robots/56/cope__eps_10__disp_true__dispThreshold_0.025.log,,,,,,,20,,
res/rcll-3-robots/56/cope__eps_10__disp_true__dispThreshold_0.1.log,,,,,,,20,,
res/rcll-3-robots/56/cope__eps_10__disp_true__dispThreshold_0.25.log,,,,,,,20,,
res/rcll-3-robots/56/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,8.50,13032,3050,12385,0,,
res/rcll-3-robots/56/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,19,,
res/rcll-3-robots/56/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,19,,
res/rcll-3-robots/56/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,19,,
res/rcll-3-robots/56/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,0.53,1317,296,1269,0,,
res/rcll-3-robots/56/cope__eps_20__disp_true__dispThreshold_0.025.log,,,,,,,20,,
res/rcll-3-robots/56/cope__eps_20__disp_true__dispThreshold_0.1.log,,,,,,,20,,
res/rcll-3-robots/56/cope__eps_20__disp_true__dispThreshold_0.25.log,,,,,,,20,,
res/rcll-3-robots/56/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,34.88,21723,4190,21526,0,,
res/rcll-3-robots/56/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,19,,
res/rcll-3-robots/56/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,19,,
res/rcll-3-robots/56/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-3-robots/56/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,29.52,26824,7227,26007,0,,
res/rcll-3-robots/56/cope__eps_500__disp_true__dispThreshold_0.025.log,,,,,,,19,,
res/rcll-3-robots/56/cope__eps_500__disp_true__dispThreshold_0.1.log,,,,,,,19,,
res/rcll-3-robots/56/cope__eps_500__disp_true__dispThreshold_0.25.log,,,,,,,19,,
res/rcll-3-robots/56/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,1.15,2748,705,2700,0,,
res/rcll-3-robots/56/cope__eps_50__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,4.99,5683,1517,5686,142.626,0.487055,30.340
res/rcll-3-robots/56/cope__eps_50__disp_true__dispThreshold_0.1.log,,,,,,,37,,
res/rcll-3-robots/56/cope__eps_50__disp_true__dispThreshold_0.25.log,,,,,,,37,,
res/rcll-3-robots/57/cope__eps_1000__disp_false.log,;;;; Solution Found,,13.71,11939,3914,11940,103.523,3.30039,3.914
res/rcll-3-robots/57/cope__eps_1000__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,185.05,33024,11435,33037,0,,
res/rcll-3-robots/57/cope__eps_1000__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,97.89,24534,8220,24534,118.147,9.11042,8.220
res/rcll-3-robots/57/cope__eps_1000__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,100.34,24505,8462,24505,118.547,12.0381,8.462
res/rcll-3-robots/57/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,4.90,5859,1547,5763,0,,
res/rcll-3-robots/57/cope__eps_100__disp_true__dispThreshold_0.025.log,,,,,,,15,,
res/rcll-3-robots/57/cope__eps_100__disp_true__dispThreshold_0.1.log,,,,,,,15,,
res/rcll-3-robots/57/cope__eps_100__disp_true__dispThreshold_0.25.log,,,,,,,15,,
res/rcll-3-robots/57/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.61,803,173,755,0,,
res/rcll-3-robots/57/cope__eps_10__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,1.58,1787,458,1787,114.092,0.023837,45.800
res/rcll-3-robots/57/cope__eps_10__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,0.86,1787,458,1787,114.092,0.012946,45.800
res/rcll-3-robots/57/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,1.10,2384,632,2385,0,,
res/rcll-3-robots/57/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,11.25,9645,3054,9535,0,,
res/rcll-3-robots/57/cope__eps_200__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,13.49,11602,3491,11602,123.449,1.53639,17.455
res/rcll-3-robots/57/cope__eps_200__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,21.71,13854,4730,13905,0,,
res/rcll-3-robots/57/cope__eps_200__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,24.30,14625,4973,14676,0,,
res/rcll-3-robots/57/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,0.57,1352,323,1305,0,,
res/rcll-3-robots/57/cope__eps_20__disp_true__dispThreshold_0.025.log,,,,,,,39,,
res/rcll-3-robots/57/cope__eps_20__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,2.45,2731,821,2732,0,,
res/rcll-3-robots/57/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,2.22,2731,821,2732,0,,
res/rcll-3-robots/57/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,14.71,15511,4555,15401,0,,
res/rcll-3-robots/57/cope__eps_300__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,12.03,12682,4221,12684,144.148,2.37548,14.070
res/rcll-3-robots/57/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,8,,
res/rcll-3-robots/57/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,8,,
res/rcll-3-robots/57/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,53.24,24346,7563,24217,0,,
res/rcll-3-robots/57/cope__eps_500__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,34.17,16218,5352,16218,117.948,5.16876,10.704
res/rcll-3-robots/57/cope__eps_500__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,22.76,16493,5747,16494,111.187,3.71024,11.494
res/rcll-3-robots/57/cope__eps_500__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,17.38,11553,3652,11553,118.348,2.35813,7.304
res/rcll-3-robots/57/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,2.35,3010,773,2962,0,,
res/rcll-3-robots/57/cope__eps_50__disp_true__dispThreshold_0.025.log,,,,,,,23,,
res/rcll-3-robots/57/cope__eps_50__disp_true__dispThreshold_0.1.log,,,,,,,23,,
res/rcll-3-robots/57/cope__eps_50__disp_true__dispThreshold_0.25.log,,,,,,,18,,
res/rcll-3-robots/58/cope__eps_1000__disp_false.log,,,,,,,0,,
res/rcll-3-robots/58/cope__eps_1000__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,56.60,21776,5508,21777,119.762,20.6198,5.508
res/rcll-3-robots/58/cope__eps_1000__disp_true__dispThreshold_0.1.log,,,,,,,23,,
res/rcll-3-robots/58/cope__eps_1000__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,94.40,23687,6418,23688,0,,
res/rcll-3-robots/58/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,4.51,9555,1876,8799,0,,
res/rcll-3-robots/58/cope__eps_100__disp_true__dispThreshold_0.025.log,,,,,,,61,,
res/rcll-3-robots/58/cope__eps_100__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-3-robots/58/cope__eps_100__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-3-robots/58/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.79,961,170,918,0,,
res/rcll-3-robots/58/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,4.34,3712,964,3713,0,,
res/rcll-3-robots/58/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,2.18,3712,964,3713,0,,
res/rcll-3-robots/58/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,4.73,3712,964,3713,0,,
res/rcll-3-robots/58/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,23.70,23558,3827,21899,0,,
res/rcll-3-robots/58/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,6,,
res/rcll-3-robots/58/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-3-robots/58/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-3-robots/58/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,1.40,1727,320,1681,0,,
res/rcll-3-robots/58/cope__eps_20__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,2.21,4605,1014,4606,0,,
res/rcll-3-robots/58/cope__eps_20__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,3.11,4605,1014,4606,0,,
res/rcll-3-robots/58/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,2.94,4605,1014,4606,0,,
res/rcll-3-robots/58/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,60.28,28224,4824,27574,0,,
res/rcll-3-robots/58/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,26,,
res/rcll-3-robots/58/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,26,,
res/rcll-3-robots/58/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-3-robots/58/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,147.69,42040,8173,40683,0,,
res/rcll-3-robots/58/cope__eps_500__disp_true__dispThreshold_0.025.log,,,,,,,28,,
res/rcll-3-robots/58/cope__eps_500__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,9.30,11831,3567,11832,0,,
res/rcll-3-robots/58/cope__eps_500__disp_true__dispThreshold_0.25.log,,,,,,,32,,
res/rcll-3-robots/58/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,3.18,3989,770,3945,0,,
res/rcll-3-robots/58/cope__eps_50__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,6.06,8577,1966,8578,0,,
res/rcll-3-robots/58/cope__eps_50__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,4.05,3820,815,3821,0,,
res/rcll-3-robots/58/cope__eps_50__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,4.16,3820,815,3821,0,,
res/rcll-3-robots/59/cope__eps_1000__disp_false.log,;;;; Solution Found,,135.71,32176,11543,32177,111.912,16.8225,11.543
res/rcll-3-robots/59/cope__eps_1000__disp_true__dispThreshold_0.025.log,,,,,,,26,,
res/rcll-3-robots/59/cope__eps_1000__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,50.39,18145,6708,18177,0,,
res/rcll-3-robots/59/cope__eps_1000__disp_true__dispThreshold_0.25.log,,,,,,,27,,
res/rcll-3-robots/59/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,6.59,6970,1647,6673,0,,
res/rcll-3-robots/59/cope__eps_100__disp_true__dispThreshold_0.025.log,,,,,,,2,,
res/rcll-3-robots/59/cope__eps_100__disp_true__dispThreshold_0.1.log,,,,,,,2,,
res/rcll-3-robots/59/cope__eps_100__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-3-robots/59/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.64,889,173,840,0,,
res/rcll-3-robots/59/cope__eps_10__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,2.17,2604,730,2606,146.602,0.027831,73.000
res/rcll-3-robots/59/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,1.92,2384,691,2385,0,,
res/rcll-3-robots/59/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,1.95,2384,691,2385,0,,
res/rcll-3-robots/59/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,13.16,11491,3035,11429,0,,
res/rcll-3-robots/59/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,15,,
res/rcll-3-robots/59/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,15,,
res/rcll-3-robots/59/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,15,,
res/rcll-3-robots/59/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,1.12,1456,323,1409,0,,
res/rcll-3-robots/59/cope__eps_20__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,2.45,2868,792,2869,0,,
res/rcll-3-robots/59/cope__eps_20__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,2.54,2868,792,2869,0,,
res/rcll-3-robots/59/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,4.17,4666,1155,4667,0,,
res/rcll-3-robots/59/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,29.59,16970,4587,16797,0,,
res/rcll-3-robots/59/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,15,,
res/rcll-3-robots/59/cope__eps_300__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,12.61,14166,4733,14202,0,,
res/rcll-3-robots/59/cope__eps_300__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,21.59,13645,4472,13688,0,,
res/rcll-3-robots/59/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,49.30,22319,7548,22222,0,,
res/rcll-3-robots/59/cope__eps_500__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,14.02,10319,3398,10320,119.4,2.39061,6.796
res/rcll-3-robots/59/cope__eps_500__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,7.19,12300,3629,12301,0,,
res/rcll-3-robots/59/cope__eps_500__disp_true__dispThreshold_0.25.log,,,,,,,15,,
res/rcll-3-robots/59/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,2.29,3114,785,3044,0,,
res/rcll-3-robots/59/cope__eps_50__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,1.31,2662,789,2663,0,,
res/rcll-3-robots/59/cope__eps_50__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,2.31,2990,847,3014,144.393,0.113216,16.940
res/rcll-3-robots/59/cope__eps_50__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,1.97,2712,772,2714,144.393,0.115243,15.440
res/rcll-3-robots/5/cope__eps_1000__disp_false.log,,;;;; Problem Unsolvable,422.07,74520,15100,74316,0,,
res/rcll-3-robots/5/cope__eps_1000__disp_true__dispThreshold_0.025.log,,,,,,,18,,
res/rcll-3-robots/5/cope__eps_1000__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-3-robots/5/cope__eps_1000__disp_true__dispThreshold_0.25.log,,,,,,,18,,
res/rcll-3-robots/5/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,7.28,9229,1525,9166,0,,
res/rcll-3-robots/5/cope__eps_100__disp_true__dispThreshold_0.025.log,,,,,,,19,,
res/rcll-3-robots/5/cope__eps_100__disp_true__dispThreshold_0.1.log,,,,,,,19,,
res/rcll-3-robots/5/cope__eps_100__disp_true__dispThreshold_0.25.log,,,,,,,19,,
res/rcll-3-robots/5/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.84,1115,173,1065,0,,
res/rcll-3-robots/5/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,2.54,4369,826,4370,0,,
res/rcll-3-robots/5/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,2.42,4369,826,4370,0,,
res/rcll-3-robots/5/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,4.30,4369,826,4370,0,,
res/rcll-3-robots/5/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,15.76,17657,3030,17595,0,,
res/rcll-3-robots/5/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,12,,
res/rcll-3-robots/5/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,12,,
res/rcll-3-robots/5/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,13,,
res/rcll-3-robots/5/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,1.55,1953,323,1904,0,,
res/rcll-3-robots/5/cope__eps_20__disp_true__dispThreshold_0.025.log,,,,,,,53,,
res/rcll-3-robots/5/cope__eps_20__disp_true__dispThreshold_0.1.log,,,,,,,130,,
res/rcll-3-robots/5/cope__eps_20__disp_true__dispThreshold_0.25.log,,,,,,,60,,
res/rcll-3-robots/5/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,66.16,26980,4798,26377,0,,
res/rcll-3-robots/5/cope__eps_300__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,41.99,17484,3449,17485,0,,
res/rcll-3-robots/5/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-3-robots/5/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-3-robots/5/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,83.19,38938,7700,38534,0,,
res/rcll-3-robots/5/cope__eps_500__disp_true__dispThreshold_0.025.log,,,,,,,13,,
res/rcll-3-robots/5/cope__eps_500__disp_true__dispThreshold_0.1.log,,,,,,,13,,
res/rcll-3-robots/5/cope__eps_500__disp_true__dispThreshold_0.25.log,,,,,,,13,,
res/rcll-3-robots/5/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,4.55,5306,831,5132,0,,
res/rcll-3-robots/5/cope__eps_50__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-3-robots/5/cope__eps_50__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-3-robots/5/cope__eps_50__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-3-robots/60/cope__eps_1000__disp_false.log,,;;;; Problem Unsolvable,464.28,77053,15089,76905,0,,
res/rcll-3-robots/60/cope__eps_1000__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-3-robots/60/cope__eps_1000__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-3-robots/60/cope__eps_1000__disp_true__dispThreshold_0.25.log,,,,,,,14,,
res/rcll-3-robots/60/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,12.46,12131,2018,11090,0,,
res/rcll-3-robots/60/cope__eps_100__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,12.61,16222,2884,16227,0,,
res/rcll-3-robots/60/cope__eps_100__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,20.99,16282,2677,16283,0,,
res/rcll-3-robots/60/cope__eps_100__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-3-robots/60/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,1.09,1211,173,1159,0,,
res/rcll-3-robots/60/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,5.67,4303,733,4304,0,,
res/rcll-3-robots/60/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,5.12,4303,733,4304,0,,
res/rcll-3-robots/60/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,5.72,4303,733,4304,0,,
res/rcll-3-robots/60/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,30.17,17948,3042,17859,0,,
res/rcll-3-robots/60/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,85,,
res/rcll-3-robots/60/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,19,,
res/rcll-3-robots/60/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,18,,
res/rcll-3-robots/60/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,2.06,2141,323,2091,0,,
res/rcll-3-robots/60/cope__eps_20__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,6.24,4721,679,4722,0,,
res/rcll-3-robots/60/cope__eps_20__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,6.20,5189,983,5199,0,,
res/rcll-3-robots/60/cope__eps_20__disp_true__dispThreshold_0.25.log,,,,,,,12,,
res/rcll-3-robots/60/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,64.40,27198,4693,26811,0,,
res/rcll-3-robots/60/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-3-robots/60/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-3-robots/60/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-3-robots/60/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,91.56,28393,7632,28134,0,,
res/rcll-3-robots/60/cope__eps_500__disp_true__dispThreshold_0.025.log,,,,,,,12,,
res/rcll-3-robots/60/cope__eps_500__disp_true__dispThreshold_0.1.log,,,,,,,12,,
res/rcll-3-robots/60/cope__eps_500__disp_true__dispThreshold_0.25.log,,,,,,,12,,
res/rcll-3-robots/60/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,4.66,4699,803,4589,0,,
res/rcll-3-robots/60/cope__eps_50__disp_true__dispThreshold_0.025.log,,,,,,,14,,
res/rcll-3-robots/60/cope__eps_50__disp_true__dispThreshold_0.1.log,,,,,,,14,,
res/rcll-3-robots/60/cope__eps_50__disp_true__dispThreshold_0.25.log,,,,,,,14,,
res/rcll-3-robots/61/cope__eps_1000__disp_false.log,,;;;; Problem Unsolvable,461.13,77216,15205,76804,0,,
res/rcll-3-robots/61/cope__eps_1000__disp_true__dispThreshold_0.025.log,,,,,,,12,,
res/rcll-3-robots/61/cope__eps_1000__disp_true__dispThreshold_0.1.log,,,,,,,12,,
res/rcll-3-robots/61/cope__eps_1000__disp_true__dispThreshold_0.25.log,,,,,,,9,,
res/rcll-3-robots/61/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,11.71,10068,1552,9959,0,,
res/rcll-3-robots/61/cope__eps_100__disp_true__dispThreshold_0.025.log,,,,,,,11,,
res/rcll-3-robots/61/cope__eps_100__disp_true__dispThreshold_0.1.log,,,,,,,11,,
res/rcll-3-robots/61/cope__eps_100__disp_true__dispThreshold_0.25.log,,,,,,,68,,
res/rcll-3-robots/61/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,1.29,1313,173,1262,0,,
res/rcll-3-robots/61/cope__eps_10__disp_true__dispThreshold_0.025.log,,,,,,,12,,
res/rcll-3-robots/61/cope__eps_10__disp_true__dispThreshold_0.1.log,,,,,,,12,,
res/rcll-3-robots/61/cope__eps_10__disp_true__dispThreshold_0.25.log,,,,,,,12,,
res/rcll-3-robots/61/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,40.00,22474,3946,20581,0,,
res/rcll-3-robots/61/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,12,,
res/rcll-3-robots/61/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,12,,
res/rcll-3-robots/61/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-3-robots/61/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,2.13,2279,323,2232,0,,
res/rcll-3-robots/61/cope__eps_20__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,1.99,1989,457,1997,0,,
res/rcll-3-robots/61/cope__eps_20__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,9.10,7529,1327,7536,0,,
res/rcll-3-robots/61/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,5.50,7529,1327,7536,0,,
res/rcll-3-robots/61/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,71.38,32630,5644,30340,0,,
res/rcll-3-robots/61/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,12,,
res/rcll-3-robots/61/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,12,,
res/rcll-3-robots/61/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,12,,
res/rcll-3-robots/61/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,148.55,38874,7994,37883,0,,
res/rcll-3-robots/61/cope__eps_500__disp_true__dispThreshold_0.025.log,,,,,,,12,,
res/rcll-3-robots/61/cope__eps_500__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-3-robots/61/cope__eps_500__disp_true__dispThreshold_0.25.log,,,,,,,8,,
res/rcll-3-robots/61/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,4.93,4848,790,4765,0,,
res/rcll-3-robots/61/cope__eps_50__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-3-robots/61/cope__eps_50__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-3-robots/61/cope__eps_50__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-3-robots/62/cope__eps_1000__disp_false.log,,;;;; Problem Unsolvable,219.60,77363,15195,76973,0,,
